eNodeB Name,4G Payload (GB) [sum],DL PRB Usage(%) [mean],Average Users [sum],eNodeB Name [list],eNodeB Name [count],eNodeB Name [nunique],Cell Name [list],Cell Name [count],Cell Name [nunique]
804_4LT001,1511.8705,52.163017,3852.5422,['804_4LT001'],144,1,['AL39OA1' 'AL39OB1' 'AL39OA2' 'AL39OB2' 'AL39OA3' 'AL39OB3'],144,6
804_5LT001,551.4646,47.866856,1195.0233,['804_5LT001'],48,1,['1ALQ3B1' '1ALQ3B2'],48,2
804_6LT001,2231.3528,49.845272,5366.2646,['804_6LT001'],216,1,"['GP91OA1' 'GP91OB1' 'GP91OC1' 'GP91OA2' 'GP91OB2' 'GP91OC2' 'GP91OA3'
 'GP91OB3' 'GP91OC3']",216,9
805_0LT001,958.90125,48.227573,2440.531,['805_0LT001'],96,1,['VQ9ALB1' 'VQ9ALD1' 'VQ9ALB2' 'VQ9ALD2'],96,4
805_1LT001,2284.476,48.394073,5393.465,['805_1LT001'],216,1,"['G39QLA1' 'G39QLB1' 'G39QLD1' 'G39QLA2' 'G39QLB2' 'G39QLD2' 'G39QLA3'
 'G39QLB3' 'G39QLD3']",216,9
805_2LT001,2061.4165,49.43895,5370.1655,['805_2LT001'],216,1,"['31AGLA1' '31AGLB1' '31AGLC1' '31AGLA2' '31AGLB2' '31AGLC2' '31AGLA3'
 '31AGLB3' '31AGLC3']",216,9
806_0LT001,1316.7761,53.11664,3578.126,['806_0LT001'],144,1,['OALQPA1' 'OALQPB1' 'OALQPA2' 'OALQPB2' 'OALQPA3' 'OALQPB3'],144,6
806_1LT001,2140.1853,46.44257,5063.2114,['806_1LT001'],216,1,"['LO9G1A1' 'LO9G1B1' 'LO9G1D1' 'LO9G1A2' 'LO9G1B2' 'LO9G1D2' 'LO9G1A3'
 'LO9G1B3' 'LO9G1D3']",216,9
806_2LT001,478.46707,43.51415,1363.0471,['806_2LT001'],48,1,['GAQPLB1' 'GAQPLB2'],48,2
806_3LT001,2129.3997,49.651005,5405.7036,['806_3LT001'],216,1,"['GQA9VA1' 'GQA9VB1' 'GQA9VD1' 'GQA9VA2' 'GQA9VB2' 'GQA9VD2' 'GQA9VA3'
 'GQA9VB3' 'GQA9VD3']",216,9
807_0LT001,2210.095,50.81087,5287.785,['807_0LT001'],216,1,"['GV1LPA1' 'GV1LPB1' 'GV1LPD1' 'GV1LPA2' 'GV1LPB2' 'GV1LPD2' 'GV1LPA3'
 'GV1LPB3' 'GV1LPD3']",216,9
807_1LT001,2077.8286,47.9443,5530.084,['807_1LT001'],216,1,"['1LGPVA1' '1LGPVB1' '1LGPVC1' '1LGPVA2' '1LGPVB2' '1LGPVC2' '1LGPVA3'
 '1LGPVB3' '1LGPVC3']",216,9
808_0LT001,1023.6042,49.24106,2778.5312,['808_0LT001'],96,1,['G3VP9B1' 'G3VP9D1' 'G3VP9B2' 'G3VP9D2'],96,4
808_1LT001,1041.8206,45.36545,2216.0862,['808_1LT001'],96,1,['Q193GB1' 'Q193GD1' 'Q193GB2' 'Q193GD2'],96,4
808_2LT001,2073.3684,50.95228,5336.0464,['808_2LT001'],216,1,"['3OG1PA1' '3OG1PB1' '3OG1PD1' '3OG1PA2' '3OG1PB2' '3OG1PD2' '3OG1PA3'
 '3OG1PB3' '3OG1PD3']",216,9
809_0LT001,1395.3392,51.027813,3377.8547,['809_0LT001'],144,1,['Q39ALA1' 'Q39ALB1' 'Q39ALA2' 'Q39ALB2' 'Q39ALA3' 'Q39ALB3'],144,6
809_1LT001,2252.937,50.163822,5580.476,['809_1LT001'],216,1,"['9OGPAA1' '9OGPAB1' '9OGPAD1' '9OGPAA2' '9OGPAB2' '9OGPAD2' '9OGPAA3'
 '9OGPAB3' '9OGPAD3']",216,9
810_0LT001,2121.7158,49.550217,5351.616,['810_0LT001'],216,1,"['1L9GAA1' '1L9GAB1' '1L9GAC1' '1L9GAA2' '1L9GAB2' '1L9GAC2' '1L9GAA3'
 '1L9GAB3' '1L9GAC3']",216,9
810_1LT001,421.83243,52.41634,1211.618,['810_1LT001'],48,1,['A3PQ1B1' 'A3PQ1B2'],48,2
810_2LT001,1371.5426,50.929173,3685.0767,['810_2LT001'],144,1,['A1OP9A1' 'A1OP9B1' 'A1OP9A2' 'A1OP9B2' 'A1OP9A3' 'A1OP9B3'],144,6
810_3LT001,2176.5745,54.086254,5351.0225,['810_3LT001'],216,1,"['AO3PGA1' 'AO3PGB1' 'AO3PGD1' 'AO3PGA2' 'AO3PGB2' 'AO3PGD2' 'AO3PGA3'
 'AO3PGB3' 'AO3PGD3']",216,9
810_4LT001,1398.023,52.103725,3412.4424,['810_4LT001'],144,1,['G1OL9A1' 'G1OL9B1' 'G1OL9A2' 'G1OL9B2' 'G1OL9A3' 'G1OL9B3'],144,6
810_5LT001,2340.2969,48.0837,5452.455,['810_5LT001'],216,1,"['9V1LOA1' '9V1LOB1' '9V1LOD1' '9V1LOA2' '9V1LOB2' '9V1LOD2' '9V1LOA3'
 '9V1LOB3' '9V1LOD3']",216,9
810_6LT001,2192.0916,52.074783,5563.1533,['810_6LT001'],216,1,"['9PG3QA1' '9PG3QB1' '9PG3QD1' '9PG3QA2' '9PG3QB2' '9PG3QD2' '9PG3QA3'
 '9PG3QB3' '9PG3QD3']",216,9
811_0LT001,1009.34155,53.385468,2580.487,['811_0LT001'],96,1,['AVG9QB1' 'AVG9QD1' 'AVG9QB2' 'AVG9QD2'],96,4
811_1LT001,1010.68726,48.101696,2459.7078,['811_1LT001'],96,1,['1LGAOB1' '1LGAOD1' '1LGAOB2' '1LGAOD2'],96,4
811_2LT001,2146.6309,47.8583,5491.6665,['811_2LT001'],216,1,"['93OLGA1' '93OLGB1' '93OLGD1' '93OLGA2' '93OLGB2' '93OLGD2' '93OLGA3'
 '93OLGB3' '93OLGD3']",216,9
811_3LT001,2130.9424,49.66866,5220.014,['811_3LT001'],216,1,"['LQAV1A1' 'LQAV1B1' 'LQAV1D1' 'LQAV1A2' 'LQAV1B2' 'LQAV1D2' 'LQAV1A3'
 'LQAV1B3' 'LQAV1D3']",216,9
811_4LT001,1483.128,49.41401,3766.9822,['811_4LT001'],144,1,['GP1AOA1' 'GP1AOB1' 'GP1AOA2' 'GP1AOB2' 'GP1AOA3' 'GP1AOB3'],144,6
811_5LT001,2008.2177,47.87235,5390.37,['811_5LT001'],216,1,"['GP3OQA1' 'GP3OQB1' 'GP3OQD1' 'GP3OQA2' 'GP3OQB2' 'GP3OQD2' 'GP3OQA3'
 'GP3OQB3' 'GP3OQD3']",216,9
811_6LT001,932.96765,52.503464,2718.1372,['811_6LT001'],96,1,['QV3A9B1' 'QV3A9D1' 'QV3A9B2' 'QV3A9D2'],96,4
812_0LT001,1052.0292,48.23695,2647.55,['812_0LT001'],96,1,['QOAP1B1' 'QOAP1D1' 'QOAP1B2' 'QOAP1D2'],96,4
812_1LT001,2277.5288,48.802223,5482.328,['812_1LT001'],216,1,"['APOQGA1' 'APOQGB1' 'APOQGD1' 'APOQGA2' 'APOQGB2' 'APOQGD2' 'APOQGA3'
 'APOQGB3' 'APOQGD3']",216,9
812_2LT001,2383.74,49.930653,6039.2524,['812_2LT001'],240,1,"['A3GL1B1' 'A3GL1D1' 'A3GL1B2' 'A3GL1D2' 'A3GL1B3' 'A3GL1D3' 'A3GL1B4'
 'A3GL1D4' 'A3GL1B5' 'A3GL1D5']",240,10
812_3LT001,1472.3347,51.931396,3608.3105,['812_3LT001'],144,1,['LGAP9A1' 'LGAP9B1' 'LGAP9A2' 'LGAP9B2' 'LGAP9A3' 'LGAP9B3'],144,6
813_0LT001,2078.1042,49.45254,5145.3354,['813_0LT001'],216,1,"['AQLO1A1' 'AQLO1B1' 'AQLO1C1' 'AQLO1A2' 'AQLO1B2' 'AQLO1C2' 'AQLO1A3'
 'AQLO1B3' 'AQLO1C3']",216,9
813_1LT001,460.59738,43.54349,1280.5632,['813_1LT001'],48,1,['3P9AQB1' '3P9AQB2'],48,2
813_2LT001,935.63086,49.330326,2584.4055,['813_2LT001'],96,1,['91VG3B1' '91VG3D1' '91VG3B2' '91VG3D2'],96,4
813_3LT001,422.9716,42.21447,1058.5024,['813_3LT001'],48,1,['G91QLB1' 'G91QLB2'],48,2
814_0LT001,2216.3987,46.818474,5006.4453,['814_0LT001'],216,1,"['VPGQAA1' 'VPGQAB1' 'VPGQAD1' 'VPGQAA2' 'VPGQAB2' 'VPGQAD2' 'VPGQAA3'
 'VPGQAB3' 'VPGQAD3']",216,9
814_1LT001,2128.3792,51.09715,5528.038,['814_1LT001'],216,1,"['3V1OPA1' '3V1OPB1' '3V1OPD1' '3V1OPA2' '3V1OPB2' '3V1OPD2' '3V1OPA3'
 '3V1OPB3' '3V1OPD3']",216,9
814_2LT001,2307.1204,49.12192,5680.6763,['814_2LT001'],216,1,"['VOGQLA1' 'VOGQLB1' 'VOGQLD1' 'VOGQLA2' 'VOGQLB2' 'VOGQLD2' 'VOGQLA3'
 'VOGQLB3' 'VOGQLD3']",216,9
814_3LT001,470.5981,50.657032,1082.8362,['814_3LT001'],48,1,['VG9APB1' 'VG9APB2'],48,2
814_4LT001,466.018,53.290516,1135.6764,['814_4LT001'],48,1,['OAGP1B1' 'OAGP1B2'],48,2
815_0LT001,480.85492,46.15724,1193.7205,['815_0LT001'],48,1,['P1L3OB1' 'P1L3OB2'],48,2
815_1LT001,2091.3657,45.947906,5253.5273,['815_1LT001'],216,1,"['LA1V9A1' 'LA1V9B1' 'LA1V9C1' 'LA1V9A2' 'LA1V9B2' 'LA1V9C2' 'LA1V9A3'
 'LA1V9B3' 'LA1V9C3']",216,9
816_0LT001,2209.0476,46.71351,5155.901,['816_0LT001'],216,1,"['OVQL3A1' 'OVQL3B1' 'OVQL3C1' 'OVQL3A2' 'OVQL3B2' 'OVQL3C2' 'OVQL3A3'
 'OVQL3B3' 'OVQL3C3']",216,9
816_1LT001,2393.0127,53.50055,5818.4824,['816_1LT001'],240,1,"['P9VQGB1' 'P9VQGD1' 'P9VQGB2' 'P9VQGD2' 'P9VQGB3' 'P9VQGD3' 'P9VQGB4'
 'P9VQGD4' 'P9VQGB5' 'P9VQGD5']",240,10
816_2LT001,472.38928,44.693054,1138.1677,['816_2LT001'],48,1,['3LQGVB1' '3LQGVB2'],48,2
816_3LT001,493.00967,50.76201,1418.4998,['816_3LT001'],48,1,['LV1GPB1' 'LV1GPB2'],48,2
816_4LT001,474.7295,54.40848,1092.0756,['816_4LT001'],48,1,['G1QA3B1' 'G1QA3B2'],48,2
817_0LT001,2177.4124,53.659798,5151.5796,['817_0LT001'],216,1,"['OAQV1A1' 'OAQV1B1' 'OAQV1D1' 'OAQV1A2' 'OAQV1B2' 'OAQV1D2' 'OAQV1A3'
 'OAQV1B3' 'OAQV1D3']",216,9
817_1LT001,496.02563,58.247025,1152.0052,['817_1LT001'],48,1,['3LAGQB1' '3LAGQB2'],48,2
818_0LT001,2131.9717,51.123295,5797.683,['818_0LT001'],216,1,"['9GPA3A1' '9GPA3B1' '9GPA3D1' '9GPA3A2' '9GPA3B2' '9GPA3D2' '9GPA3A3'
 '9GPA3B3' '9GPA3D3']",216,9
818_1LT001,2365.6243,49.61407,5016.9663,['818_1LT001'],216,1,"['OAP3GA1' 'OAP3GB1' 'OAP3GD1' 'OAP3GA2' 'OAP3GB2' 'OAP3GD2' 'OAP3GA3'
 'OAP3GB3' 'OAP3GD3']",216,9
818_2LT001,1299.1326,52.575096,2768.776,['818_2LT001'],120,1,['O1LQ9B1' 'O1LQ9B2' 'O1LQ9B3' 'O1LQ9B4' 'O1LQ9B5'],120,5
818_3LT001,460.01233,44.28642,1209.7501,['818_3LT001'],48,1,['19POQB1' '19POQB2'],48,2
818_4LT001,2150.535,47.388817,5627.789,['818_4LT001'],216,1,"['P3OALA1' 'P3OALB1' 'P3OALD1' 'P3OALA2' 'P3OALB2' 'P3OALD2' 'P3OALA3'
 'P3OALB3' 'P3OALD3']",216,9
818_5LT001,900.5349,52.7585,2521.9568,['818_5LT001'],96,1,['1Q3APB1' '1Q3APD1' '1Q3APB2' '1Q3APD2'],96,4
819_0LT001,1494.2964,48.70783,3461.4385,['819_0LT001'],144,1,['LOAGVA1' 'LOAGVB1' 'LOAGVA2' 'LOAGVB2' 'LOAGVA3' 'LOAGVB3'],144,6
819_1LT001,2170.7256,50.99057,5506.2188,['819_1LT001'],216,1,"['L3VGQA1' 'L3VGQB1' 'L3VGQC1' 'L3VGQA2' 'L3VGQB2' 'L3VGQC2' 'L3VGQA3'
 'L3VGQB3' 'L3VGQC3']",216,9
819_2LT001,528.2667,55.594692,1108.1207,['819_2LT001'],48,1,['3OP1AB1' '3OP1AB2'],48,2
819_3LT001,2248.7803,53.03769,5558.042,['819_3LT001'],216,1,"['13APQA1' '13APQB1' '13APQD1' '13APQA2' '13APQB2' '13APQD2' '13APQA3'
 '13APQB3' '13APQD3']",216,9
820_0LT001,2021.8503,47.00127,5671.234,['820_0LT001'],216,1,"['L3VOPA1' 'L3VOPB1' 'L3VOPC1' 'L3VOPA2' 'L3VOPB2' 'L3VOPC2' 'L3VOPA3'
 'L3VOPB3' 'L3VOPC3']",216,9
820_1LT001,1416.2203,51.993908,3941.5588,['820_1LT001'],144,1,['GO1VLA1' 'GO1VLB1' 'GO1VLA2' 'GO1VLB2' 'GO1VLA3' 'GO1VLB3'],144,6
821_0LT001,2199.7256,50.49028,5611.3496,['821_0LT001'],216,1,"['Q91GPA1' 'Q91GPB1' 'Q91GPD1' 'Q91GPA2' 'Q91GPB2' 'Q91GPD2' 'Q91GPA3'
 'Q91GPB3' 'Q91GPD3']",216,9
821_1LT001,2204.084,48.445145,5396.7593,['821_1LT001'],216,1,"['91GVPA1' '91GVPB1' '91GVPD1' '91GVPA2' '91GVPB2' '91GVPD2' '91GVPA3'
 '91GVPB3' '91GVPD3']",216,9
821_2LT001,2084.781,51.19545,5140.912,['821_2LT001'],216,1,"['VO91QA1' 'VO91QB1' 'VO91QD1' 'VO91QA2' 'VO91QB2' 'VO91QD2' 'VO91QA3'
 'VO91QB3' 'VO91QD3']",216,9
822_0LT001,1368.2412,50.683933,3717.781,['822_0LT001'],144,1,['Q3OAPA1' 'Q3OAPB1' 'Q3OAPA2' 'Q3OAPB2' 'Q3OAPA3' 'Q3OAPB3'],144,6
822_1LT001,457.21127,51.39638,1182.2579,['822_1LT001'],48,1,['3O1PGB1' '3O1PGB2'],48,2
822_2LT001,2094.9822,50.867775,5280.806,['822_2LT001'],216,1,"['3VGAPA1' '3VGAPB1' '3VGAPD1' '3VGAPA2' '3VGAPB2' '3VGAPD2' '3VGAPA3'
 '3VGAPB3' '3VGAPD3']",216,9
822_3LT001,2201.3752,50.292725,5178.917,['822_3LT001'],216,1,"['QL1POA1' 'QL1POB1' 'QL1POD1' 'QL1POA2' 'QL1POB2' 'QL1POD2' 'QL1POA3'
 'QL1POB3' 'QL1POD3']",216,9
823_0LT001,2426.1958,49.772697,5781.022,['823_0LT001'],240,1,"['9ALQGB1' '9ALQGD1' '9ALQGB2' '9ALQGD2' '9ALQGB3' '9ALQGD3' '9ALQGB4'
 '9ALQGD4' '9ALQGB5' '9ALQGD5']",240,10
823_1LT001,2061.6526,48.96193,5359.5117,['823_1LT001'],216,1,"['LOPVQA1' 'LOPVQB1' 'LOPVQC1' 'LOPVQA2' 'LOPVQB2' 'LOPVQC2' 'LOPVQA3'
 'LOPVQB3' 'LOPVQC3']",216,9
823_2LT001,1239.168,50.300037,3224.0044,['823_2LT001'],120,1,['V9A1OB1' 'V9A1OB2' 'V9A1OB3' 'V9A1OB4' 'V9A1OB5'],120,5
824_0LT001,509.0873,47.490597,1129.1711,['824_0LT001'],48,1,['QV3LGB1' 'QV3LGB2'],48,2
824_1LT001,957.5425,51.25324,2512.7012,['824_1LT001'],96,1,['P3VO9B1' 'P3VO9D1' 'P3VO9B2' 'P3VO9D2'],96,4
824_2LT001,2249.5442,48.527752,5511.108,['824_2LT001'],216,1,"['O9QLVA1' 'O9QLVB1' 'O9QLVD1' 'O9QLVA2' 'O9QLVB2' 'O9QLVD2' 'O9QLVA3'
 'O9QLVB3' 'O9QLVD3']",216,9
825_0LT001,1979.75,47.99882,5341.4814,['825_0LT001'],216,1,"['VP9L1A1' 'VP9L1B1' 'VP9L1C1' 'VP9L1A2' 'VP9L1B2' 'VP9L1C2' 'VP9L1A3'
 'VP9L1B3' 'VP9L1C3']",216,9
825_1LT001,497.5766,43.54675,975.11395,['825_1LT001'],48,1,['9VOQLB1' '9VOQLB2'],48,2
825_2LT001,2121.945,50.5336,5328.4517,['825_2LT001'],216,1,"['ALPG9A1' 'ALPG9B1' 'ALPG9C1' 'ALPG9A2' 'ALPG9B2' 'ALPG9C2' 'ALPG9A3'
 'ALPG9B3' 'ALPG9C3']",216,9
826_0LT001,2171.1692,53.368504,5759.7817,['826_0LT001'],216,1,"['V3QO9A1' 'V3QO9B1' 'V3QO9C1' 'V3QO9A2' 'V3QO9B2' 'V3QO9C2' 'V3QO9A3'
 'V3QO9B3' 'V3QO9C3']",216,9
826_1LT001,942.9529,46.870716,2569.7942,['826_1LT001'],96,1,['3V9GQB1' '3V9GQD1' '3V9GQB2' '3V9GQD2'],96,4
827_0LT001,2202.3062,48.72792,5799.814,['827_0LT001'],216,1,"['OAVG3A1' 'OAVG3B1' 'OAVG3C1' 'OAVG3A2' 'OAVG3B2' 'OAVG3C2' 'OAVG3A3'
 'OAVG3B3' 'OAVG3C3']",216,9
827_1LT001,2095.3284,49.994637,5350.18,['827_1LT001'],216,1,"['19POLA1' '19POLB1' '19POLC1' '19POLA2' '19POLB2' '19POLC2' '19POLA3'
 '19POLB3' '19POLC3']",216,9
827_2LT001,2127.5083,51.758896,5521.1553,['827_2LT001'],216,1,"['GL39AA1' 'GL39AB1' 'GL39AC1' 'GL39AA2' 'GL39AB2' 'GL39AC2' 'GL39AA3'
 'GL39AB3' 'GL39AC3']",216,9
828_0LT001,2062.1592,48.18221,5372.675,['828_0LT001'],216,1,"['G1VP3A1' 'G1VP3B1' 'G1VP3D1' 'G1VP3A2' 'G1VP3B2' 'G1VP3D2' 'G1VP3A3'
 'G1VP3B3' 'G1VP3D3']",216,9
828_1LT001,465.84753,46.11479,1318.2948,['828_1LT001'],48,1,['LAVGPB1' 'LAVGPB2'],48,2
828_2LT001,2192.1997,50.39431,5258.741,['828_2LT001'],216,1,"['QLG13A1' 'QLG13B1' 'QLG13C1' 'QLG13A2' 'QLG13B2' 'QLG13C2' 'QLG13A3'
 'QLG13B3' 'QLG13C3']",216,9
829_0LT001,900.3861,53.421124,2487.5122,['829_0LT001'],96,1,['9O1LQB1' '9O1LQD1' '9O1LQB2' '9O1LQD2'],96,4
829_1LT001,2125.845,54.08724,5398.9795,['829_1LT001'],216,1,"['A9QL1A1' 'A9QL1B1' 'A9QL1D1' 'A9QL1A2' 'A9QL1B2' 'A9QL1D2' 'A9QL1A3'
 'A9QL1B3' 'A9QL1D3']",216,9
829_2LT001,996.3825,48.731052,2339.9526,['829_2LT001'],96,1,['GQPV9B1' 'GQPV9D1' 'GQPV9B2' 'GQPV9D2'],96,4
829_3LT001,964.6173,49.034103,2281.4485,['829_3LT001'],96,1,['LPO1QB1' 'LPO1QD1' 'LPO1QB2' 'LPO1QD2'],96,4
830_0LT001,2271.577,54.413837,5554.246,['830_0LT001'],216,1,"['31V9LA1' '31V9LB1' '31V9LC1' '31V9LA2' '31V9LB2' '31V9LC2' '31V9LA3'
 '31V9LB3' '31V9LC3']",216,9
830_1LT001,985.11444,56.83724,2338.5908,['830_1LT001'],96,1,['19PL3B1' '19PL3D1' '19PL3B2' '19PL3D2'],96,4
830_2LT001,2243.9583,50.45071,5489.9614,['830_2LT001'],216,1,"['G91V3A1' 'G91V3B1' 'G91V3D1' 'G91V3A2' 'G91V3B2' 'G91V3D2' 'G91V3A3'
 'G91V3B3' 'G91V3D3']",216,9
830_3LT001,993.98224,54.179523,2548.873,['830_3LT001'],96,1,['VA31QB1' 'VA31QD1' 'VA31QB2' 'VA31QD2'],96,4
831_0LT001,2121.6755,48.072468,4962.006,['831_0LT001'],216,1,"['O13VLA1' 'O13VLB1' 'O13VLD1' 'O13VLA2' 'O13VLB2' 'O13VLD2' 'O13VLA3'
 'O13VLB3' 'O13VLD3']",216,9
831_1LT001,2128.3413,51.72029,5193.173,['831_1LT001'],216,1,"['91L3VA1' '91L3VB1' '91L3VC1' '91L3VA2' '91L3VB2' '91L3VC2' '91L3VA3'
 '91L3VB3' '91L3VC3']",216,9
831_2LT001,1492.0769,51.74478,3297.3384,['831_2LT001'],144,1,['P1GLVA1' 'P1GLVB1' 'P1GLVA2' 'P1GLVB2' 'P1GLVA3' 'P1GLVB3'],144,6
832_0LT001,2183.492,49.345768,5402.8237,['832_0LT001'],216,1,"['QG9OLA1' 'QG9OLB1' 'QG9OLC1' 'QG9OLA2' 'QG9OLB2' 'QG9OLC2' 'QG9OLA3'
 'QG9OLB3' 'QG9OLC3']",216,9
832_1LT001,2137.265,50.84803,5160.6987,['832_1LT001'],216,1,"['93L1QA1' '93L1QB1' '93L1QC1' '93L1QA2' '93L1QB2' '93L1QC2' '93L1QA3'
 '93L1QB3' '93L1QC3']",216,9
832_2LT001,483.77142,56.06683,1168.4385,['832_2LT001'],48,1,['QG3OLB1' 'QG3OLB2'],48,2
833_0LT001,2158.5718,51.333183,5017.0293,['833_0LT001'],216,1,"['V9GL1A1' 'V9GL1B1' 'V9GL1D1' 'V9GL1A2' 'V9GL1B2' 'V9GL1D2' 'V9GL1A3'
 'V9GL1B3' 'V9GL1D3']",216,9
833_1LT001,1459.5111,52.37021,3682.1138,['833_1LT001'],144,1,['3A9POA1' '3A9POB1' '3A9POA2' '3A9POB2' '3A9POA3' '3A9POB3'],144,6
833_2LT001,959.0745,48.633823,2376.827,['833_2LT001'],96,1,['13LOVB1' '13LOVD1' '13LOVB2' '13LOVD2'],96,4
834_0LT001,2158.7856,50.08484,5238.399,['834_0LT001'],216,1,"['AL1OVA1' 'AL1OVB1' 'AL1OVD1' 'AL1OVA2' 'AL1OVB2' 'AL1OVD2' 'AL1OVA3'
 'AL1OVB3' 'AL1OVD3']",216,9
834_1LT001,1906.6636,51.873558,5084.269,['834_1LT001'],216,1,"['L93O1A1' 'L93O1B1' 'L93O1D1' 'L93O1A2' 'L93O1B2' 'L93O1D2' 'L93O1A3'
 'L93O1B3' 'L93O1D3']",216,9
834_2LT001,2341.7798,48.11843,6090.031,['834_2LT001'],216,1,"['PAOGQA1' 'PAOGQB1' 'PAOGQC1' 'PAOGQA2' 'PAOGQB2' 'PAOGQC2' 'PAOGQA3'
 'PAOGQB3' 'PAOGQC3']",216,9
834_3LT001,1352.2195,53.253365,3769.6548,['834_3LT001'],144,1,['1A9VOA1' '1A9VOB1' '1A9VOA2' '1A9VOB2' '1A9VOA3' '1A9VOB3'],144,6
834_4LT001,2121.858,46.075775,5294.46,['834_4LT001'],216,1,"['Q1ALPA1' 'Q1ALPB1' 'Q1ALPC1' 'Q1ALPA2' 'Q1ALPB2' 'Q1ALPC2' 'Q1ALPA3'
 'Q1ALPB3' 'Q1ALPC3']",216,9
835_0LT001,2301.486,51.33001,5176.295,['835_0LT001'],216,1,"['AG3O1A1' 'AG3O1B1' 'AG3O1D1' 'AG3O1A2' 'AG3O1B2' 'AG3O1D2' 'AG3O1A3'
 'AG3O1B3' 'AG3O1D3']",216,9
835_1LT001,2268.1882,51.81142,5208.4463,['835_1LT001'],216,1,"['OQGA3A1' 'OQGA3B1' 'OQGA3C1' 'OQGA3A2' 'OQGA3B2' 'OQGA3C2' 'OQGA3A3'
 'OQGA3B3' 'OQGA3C3']",216,9
835_2LT001,2249.372,52.22889,5339.967,['835_2LT001'],216,1,"['QOGV9A1' 'QOGV9B1' 'QOGV9D1' 'QOGV9A2' 'QOGV9B2' 'QOGV9D2' 'QOGV9A3'
 'QOGV9B3' 'QOGV9D3']",216,9
835_3LT001,1441.4036,47.57123,3283.9224,['835_3LT001'],144,1,['9QLOPA1' '9QLOPB1' '9QLOPA2' '9QLOPB2' '9QLOPA3' '9QLOPB3'],144,6
835_4LT001,2199.121,47.266323,5466.3647,['835_4LT001'],216,1,"['APV3GA1' 'APV3GB1' 'APV3GD1' 'APV3GA2' 'APV3GB2' 'APV3GD2' 'APV3GA3'
 'APV3GB3' 'APV3GD3']",216,9
835_5LT001,2113.4773,46.54396,5413.219,['835_5LT001'],216,1,"['OVG93A1' 'OVG93B1' 'OVG93D1' 'OVG93A2' 'OVG93B2' 'OVG93D2' 'OVG93A3'
 'OVG93B3' 'OVG93D3']",216,9
835_6LT001,2111.8564,51.82284,5268.2725,['835_6LT001'],216,1,"['AQO3VA1' 'AQO3VB1' 'AQO3VD1' 'AQO3VA2' 'AQO3VB2' 'AQO3VD2' 'AQO3VA3'
 'AQO3VB3' 'AQO3VD3']",216,9
836_0LT001,2236.1487,50.413326,5577.111,['836_0LT001'],216,1,"['PL1G3A1' 'PL1G3B1' 'PL1G3C1' 'PL1G3A2' 'PL1G3B2' 'PL1G3C2' 'PL1G3A3'
 'PL1G3B3' 'PL1G3C3']",216,9
836_1LT001,2121.3806,51.916405,5402.8403,['836_1LT001'],216,1,"['A1PVOA1' 'A1PVOB1' 'A1PVOD1' 'A1PVOA2' 'A1PVOB2' 'A1PVOD2' 'A1PVOA3'
 'A1PVOB3' 'A1PVOD3']",216,9
836_2LT001,442.2166,42.963757,1189.6522,['836_2LT001'],48,1,['P1A3GB1' 'P1A3GB2'],48,2
836_3LT001,2336.761,48.480476,5751.932,['836_3LT001'],240,1,"['POVGLB1' 'POVGLD1' 'POVGLB2' 'POVGLD2' 'POVGLB3' 'POVGLD3' 'POVGLB4'
 'POVGLD4' 'POVGLB5' 'POVGLD5']",240,10
837_0LT001,1341.4291,52.514618,3845.132,['837_0LT001'],144,1,['V9GLPA1' 'V9GLPB1' 'V9GLPA2' 'V9GLPB2' 'V9GLPA3' 'V9GLPB3'],144,6
837_1LT001,1337.4557,50.473553,3379.774,['837_1LT001'],144,1,['QL19PA1' 'QL19PB1' 'QL19PA2' 'QL19PB2' 'QL19PA3' 'QL19PB3'],144,6
838_0LT001,451.03937,58.239136,1204.8986,['838_0LT001'],48,1,['P91VQB1' 'P91VQB2'],48,2
838_1LT001,1417.5952,49.01792,3498.564,['838_1LT001'],144,1,['1PLG3A1' '1PLG3B1' '1PLG3A2' '1PLG3B2' '1PLG3A3' '1PLG3B3'],144,6
838_2LT001,2169.5322,51.48862,5432.6484,['838_2LT001'],216,1,"['OP3Q1A1' 'OP3Q1B1' 'OP3Q1C1' 'OP3Q1A2' 'OP3Q1B2' 'OP3Q1C2' 'OP3Q1A3'
 'OP3Q1B3' 'OP3Q1C3']",216,9
839_0LT001,514.5685,51.946774,1251.606,['839_0LT001'],48,1,['1A39PB1' '1A39PB2'],48,2
839_1LT001,2330.2388,48.359745,5428.86,['839_1LT001'],216,1,"['QOPVGA1' 'QOPVGB1' 'QOPVGD1' 'QOPVGA2' 'QOPVGB2' 'QOPVGD2' 'QOPVGA3'
 'QOPVGB3' 'QOPVGD3']",216,9
840_0LT001,2125.255,48.116203,5527.633,['840_0LT001'],216,1,"['Q1GOLA1' 'Q1GOLB1' 'Q1GOLC1' 'Q1GOLA2' 'Q1GOLB2' 'Q1GOLC2' 'Q1GOLA3'
 'Q1GOLB3' 'Q1GOLC3']",216,9
840_1LT001,2055.7693,50.643143,5145.147,['840_1LT001'],216,1,"['OLVGQA1' 'OLVGQB1' 'OLVGQD1' 'OLVGQA2' 'OLVGQB2' 'OLVGQD2' 'OLVGQA3'
 'OLVGQB3' 'OLVGQD3']",216,9
